SCIP00USA	32.91	-118.49	452.87
SCOR00GRL	70.4853333	-21.9503361	128.5
SCRZ00BOL	-17.7967917	-63.1596778	442.2
SCTB00ATA	-77.8489861	166.7580139	-18.9
SCUB00CUB	20.0120667	-75.7623139	21.9
SEJN00KOR	36.5222111	127.3031917	181.196
SEME00KAZ	50.4326944	80.2659083	180.2105
SEY200SYC	-4.6736512	55.4794536	538.8156
SEYG00SYC	-4.6787318	55.5306305	-37.085
SFDM00USA	34.4598056	-118.7545056	291.52
SFER00ESP	36.4643444	-6.2056472	84.1
SGOC00LKA	6.892075	79.8741778	-78.5
SGPO00USA	36.6041833	-97.4848222	290.2
SHAO00CHN	31.0996422	121.2004449	22.0901
SHE200CAN	46.2206908	-64.55201	-15.3
SIN100SGP	1.3429811	103.6794383	92.54
SMST00JPN	33.5778553	135.9369553	97.536
SNI100USA	33.247875	-119.5243639	239.67
SOD300FIN	67.4207861	26.3892861	300.8
SOFI00BGR	42.5561	23.3947	1119.6
SOLO00SLB	-9.4349222	159.9543444	122.9
SPK100USA	34.0593417	-118.6461611	440.13
SPT000SWE	57.7149556	12.8913444	219.9
SPTU00BRA	-21.9291167	-50.4923694	508.78
SSIA00SLV	13.6973	-89.1162	664.4
STFU00USA	37.4269069	-122.1732908	20.41
STHL00GBR	-15.9425339	-5.6673454	453.29
STJ300CAN	47.5954351	-52.6783078	154.515
STJO00CAN	47.5952389	-52.6777472	152.8
STK200JPN	43.5286444	141.8448194	118.54
STPM00SPM	46.7778238	-56.1682444	0.473
STR100AUS	-35.3155389	149.0108833	800
STR200AUS	-35.3161667	149.0101528	802.6
SULP00UKR	49.8355889	24.0144889	370.5
SUTH00ZAF	-32.3802108	20.8104623	1799.7659
SUTM00ZAF	-32.3814361	20.8109111	1797.6
SUWN00KOR	37.2755	127.0542	83.9322
SVTL00RUS	60.5328556	29.7808722	76.8
SYDN00AUS	-33.7808845	151.1503769	85.6837
SYOG00ATA	-69.007	39.5837	50.0902
TABL00USA	34.38185	-117.6782833	2228.03
TANA00ETH	11.5690716	37.3291059	1850.9624
TASH00UZB	41.32805	69.2955667	439.7
TCMS00TWN	24.7979861	120.9873891	77.2607
TDOU00ZAF	-23.0799083	30.3840056	630.2
TEHN00IRN	35.6972806	51.3340917	1194.57
THTG00PYF	-17.5770603	-149.6064384	97.994
THTI00PYF	-17.5770584	-149.606445	98.49
THU200GRL	76.537	-68.825	36.1
TID100AUS	-35.3992111	148.9799944	665.4
TIDB00AUS	-35.3992056	148.9799972	665.3719
TIT200DEU	51.0352333	6.4315778	156.1
TIXI00RUS	71.634475	128.8664139	46.9847
TLSE00FRA	43.5606944	1.4808722	207.2
TLSG00FRA	43.5497125	1.4850415	208.753
TNML00TWN	24.7979549	120.9873441	75.8599
TONG00TON	-21.1447139	-175.1792222	56.3
TOPL00BRA	-10.1710528	-48.3306778	256.55
TORP00USA	33.7977972	-118.3306028	-5.22
TOW200AUS	-19.2692861	147.0556861	88.2
TRAK00USA	33.6179361	-117.8034389	115.5
TRO100NOR	69.6627139	18.9396306	138
TSK200JPN	36.105575	140.0871167	69.93
TSKB00JPN	36.1056806	140.0874972	67.3
TUBI00TUR	40.7867278	29.450675	221.8
TUVA00TUV	-8.5252917	179.1965611	38.4
TWTF00TWN	24.9536	121.1645	203.122
UCAL00CAN	51.079975	-114.13385	1118.8
UCLP00USA	34.0691222	-118.4419111	111.54
UCLU00CAN	48.9256	-125.5416	10
UFPR00BRA	-25.4483694	-49.2309556	925.8
ULAB00MNG	47.8650667	107.0523306	1575.7
ULDI00ZAF	-28.2931167	31.4209222	607.9
UNB300CAN	45.9502083	-66.6417056	22.85
UNBD00CAN	45.9501233	-66.6414947	23.12
UNBJ00CAN	45.9502083	-66.6417056	22.75
UNBN00CAN	45.9502083	-66.6417056	22.85
UNSA00ARG	-24.7274556	-65.4076444	1257.8
UNX200AUS	-33.9177667	151.2318739	87.07
